career_best_points,defence_touch_points,defending_bonus_points,empty_raid,green_cards,high_5s,location,match_played,name,not_out_percentage,player_id,player_team,player_team_arr,point,points_defence_offence,points_per_match_raid_tackle,raid_bonus_points,raid_map_locations,raid_points_per_match,raid_touch_points,raids,red_cards,role,series_id,series_name,success_raid_percent,success_raids,success_tackles,success_tackles_per_match,super_10s,super_raids,super_tackles,tackle_bonus_points,tackle_success_rate,tackles,total_capture_points,total_defending_points,total_raid_points,total_tackle_points,unsuccesful_tackles,unsuccess_raids,yellow_cards
11,44,1,38,4,5,,12,Manjeet Chhillar,75.32,69,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",68,68,5.66,2,,2.0,22,77,0,,4,"Pro Kabaddi League Season 4, 2016",31.16,20,43,3.58,0,1,1,,60.27,73,,44,24,44,30,19,0
9,47,1,16,5,3,,15,Manjeet Chhillar,68.96,69,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",52,52,3.46,1,,0.33,4,29,0,,8,"Pro Kabaddi League Season 5, 2017",17.24,4,46,3.06,0,0,1,,55.29,85,,47,5,47,39,9,0
8,59,5,18,6,2,,19,Manjeet Chhillar,79.31,69,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",67,67,3.52,4,,0.42,4,29,0,,26,"Pro Kabaddi League Season 6, 2018",27.58,5,54,2.84,0,0,5,,48.76,121,,59,8,59,67,6,2
6,37,2,13,1,2,,15,Manjeet Chhillar,68.42,69,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",41,41,2.73,4,,0.26,0,19,0,,49,"Pro Kabaddi League Season 7, 2019",21.05,0,35,2.33,0,0,2,,45.67,81,,37,4,37,46,6,0
4,8,1,1,0,0,,4,Deepak Yadav,50.0,694,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",8,8,2.0,0,,0.0,0,2,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,7,1.75,0,0,1,,42.1,19,,8,0,8,12,1,0
0,0,0,0,0,0,,3,Deepak Yadav,0.0,694,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,5,,0,0,0,5,0,0
0,0,0,0,0,0,0.0,0,Deepak Yadav,0.0,694,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': False}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
8,35,5,0,0,2,,16,Mohit Chhillar,100.0,71,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",36,36,2.25,0,,0.06,1,1,0,,1,"Pro Kabaddi League Season 1, 2014",100.0,1,30,1.87,0,0,5,,39.32,89,,35,1,35,59,0,0
5,42,3,5,4,3,,14,Mohit Chhillar,100.0,71,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",42,42,3.0,0,,0.0,0,5,0,,2,"Pro Kabaddi League Season 2, 2015",0.0,0,39,2.78,0,0,3,,58.33,72,,42,0,42,33,0,0
6,46,2,3,1,6,,13,Mohit Chhillar,100.0,71,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",46,46,3.53,0,,0.0,0,3,0,,3,"Pro Kabaddi League Season 3, 2016",0.0,0,44,3.38,0,0,2,,62.16,74,,46,0,46,30,0,1
8,47,3,6,1,4,,14,Mohit Chhillar,87.5,71,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",50,50,3.57,2,,0.21,1,8,0,,4,"Pro Kabaddi League Season 4, 2016",37.5,1,44,3.14,0,0,3,,54.02,87,,47,3,47,43,1,0
7,39,4,7,1,2,,20,Mohit Chhillar,88.88,71,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",42,42,2.1,1,,0.15,2,9,0,,8,"Pro Kabaddi League Season 5, 2017",33.33,1,35,1.75,0,0,4,,46.98,83,,39,3,39,48,1,0
4,31,3,3,1,0,,14,Mohit Chhillar,75.0,71,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",31,31,2.21,0,,0.0,0,4,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,28,2.0,0,0,3,,44.92,69,,31,0,31,41,1,0
5,37,3,2,3,1,,17,Mohit Chhillar,100.0,71,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",37,37,2.17,0,,0.0,0,2,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,34,2.0,0,0,3,,47.43,78,,37,0,37,44,0,0
7,1,0,27,0,0,,11,R. Sriram,70.88,718,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",36,36,3.27,5,,3.18,30,79,0,,8,"Pro Kabaddi League Season 5, 2017",44.3,29,1,0.09,0,0,0,,14.28,7,,1,35,1,6,23,0
0,0,0,0,0,0,,3,R. Sriram,0.0,718,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,,0.0,0,4,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,4,0
0,0,0,4,0,0,,1,R. Sriram,66.66,718,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,6,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,1,,0,0,0,1,2,0
5,47,1,2,1,4,,19,Nitesh Kumar,100.0,725,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",47,47,2.47,0,,0.0,0,2,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,46,2.42,0,0,1,,51.64,91,,47,0,47,45,0,0
8,100,8,6,2,8,,25,Nitesh Kumar,85.71,725,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",101,101,4.04,1,,0.04,0,7,0,,26,"Pro Kabaddi League Season 6, 2018",14.28,0,92,3.68,0,0,8,,64.93,154,,100,1,100,62,1,0
7,43,5,0,1,2,,17,Nitesh Kumar,0.0,725,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",44,44,2.58,1,,0.05,0,2,0,,49,"Pro Kabaddi League Season 7, 2019",50.0,0,38,2.23,0,0,5,,57.33,75,,43,1,43,37,2,0
4,3,1,2,0,0,,5,Sandeep,66.66,731,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",10,10,2.0,3,,1.4,4,9,0,,26,"Pro Kabaddi League Season 6, 2018",77.77,4,2,0.4,0,0,1,,23.07,13,,3,7,3,11,3,0
0,0,0,0,0,0,0.0,0,Sandeep,0.0,731,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
6,7,1,0,0,1,,5,Kuldeep Singh,0.0,732,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",8,8,1.6,1,,0.2,0,1,0,,8,"Pro Kabaddi League Season 5, 2017",100.0,0,6,1.2,0,0,1,,58.33,12,,7,1,7,6,1,0
6,49,4,2,3,2,,22,Kuldeep Singh,100.0,732,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",49,49,2.22,0,,0.0,0,2,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,45,2.04,0,0,4,,46.66,105,,49,0,49,60,0,0
3,6,0,0,0,0,,8,Kuldeep Singh,0.0,732,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",6,6,0.75,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,6,0.75,0,0,0,,25.0,24,,6,0,6,18,0,0
6,58,0,3,0,3,,22,Surinder Singh,100.0,733,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",58,58,2.63,0,,0.0,0,3,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,58,2.63,0,0,0,,38.15,152,,58,0,58,94,0,0
7,62,3,3,0,2,,22,Surinder Singh,100.0,733,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",62,62,2.81,0,,0.0,0,3,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,59,2.68,0,0,3,,48.81,127,,62,0,62,68,0,0
9,42,2,4,0,2,,17,Surinder Singh,71.42,733,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",46,46,2.7,0,,0.23,4,7,0,,49,"Pro Kabaddi League Season 7, 2019",57.14,1,40,2.35,0,1,2,,44.21,95,,42,4,42,55,2,0
7,9,3,3,0,1,,5,Vishal,57.14,735,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",11,11,2.2,1,,0.4,1,7,0,,8,"Pro Kabaddi League Season 5, 2017",28.57,1,6,1.2,0,0,3,,39.13,23,,9,2,9,17,3,0
3,9,2,5,0,0,,6,Vishal,100.0,735,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",10,10,1.66,0,,0.16,1,6,0,,26,"Pro Kabaddi League Season 6, 2018",16.66,1,7,1.16,0,0,2,,34.61,26,,9,1,9,19,0,0
9,38,7,1,1,1,,12,Vishal,100.0,735,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",38,38,3.16,0,,0.0,0,1,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,31,2.58,0,0,7,,60.31,63,,38,0,38,32,0,0
7,37,3,56,0,1,,19,Vijay,89.15,745,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",64,64,3.36,10,,1.42,17,83,0,,8,"Pro Kabaddi League Season 5, 2017",32.53,18,34,1.78,0,1,3,,44.57,83,,37,27,37,49,9,1
8,13,1,40,0,0,,21,Vijay,81.08,745,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",73,73,3.47,27,,2.85,33,111,0,,26,"Pro Kabaddi League Season 6, 2018",54.05,50,12,0.57,0,0,1,,29.54,44,,13,60,13,32,21,0
6,10,0,29,0,0,,15,Vijay,84.48,745,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",33,33,2.2,6,,1.53,17,58,0,,49,"Pro Kabaddi League Season 7, 2019",39.65,20,10,0.66,0,1,0,,33.33,30,,10,23,10,20,9,0
14,14,1,92,3,0,,24,Sachin Tanwar,75.93,757,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",173,173,7.2,25,,6.62,134,295,0,,8,"Pro Kabaddi League Season 5, 2017",53.89,132,13,0.54,7,2,1,,56.0,25,,14,159,14,12,71,0
12,14,2,127,0,0,,23,Sachin Tanwar,78.14,757,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",204,204,8.86,31,,8.26,159,366,0,,26,"Pro Kabaddi League Season 6, 2018",51.91,159,12,0.52,7,1,2,,63.63,22,,14,190,14,10,80,0
10,1,0,85,0,0,,16,Sachin Tanwar,72.46,757,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",85,85,5.31,13,,5.25,71,207,0,,49,"Pro Kabaddi League Season 7, 2019",40.57,65,1,0.06,2,1,0,,12.5,8,,1,84,1,7,57,0
10,15,1,61,0,0,,22,Manjeet,72.48,763,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",102,102,4.63,10,,3.95,77,189,0,,26,"Pro Kabaddi League Season 6, 2018",46.03,76,14,0.63,2,3,1,,39.47,38,,15,87,15,24,52,0
16,26,1,93,0,0,,18,Manjeet,76.23,763,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",118,118,6.55,21,,5.11,71,223,0,,49,"Pro Kabaddi League Season 7, 2019",41.25,77,25,1.38,2,2,1,,50.0,52,,26,92,26,27,53,0
8,14,5,34,1,0,,21,Vinod Kumar,72.0,764,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",48,48,2.28,13,,1.61,21,75,0,,8,"Pro Kabaddi League Season 5, 2017",45.33,20,9,0.42,0,2,5,,66.66,21,,14,34,14,12,21,0
7,29,4,42,1,2,,17,Vinod Kumar,83.82,764,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",51,51,3.0,10,,1.29,12,68,0,,26,"Pro Kabaddi League Season 6, 2018",32.35,15,25,1.47,0,0,4,,67.44,43,,29,22,29,18,11,0
3,1,0,9,0,0,,7,Vinod Kumar,68.18,764,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",7,7,1.0,1,,0.85,5,22,0,,49,"Pro Kabaddi League Season 7, 2019",27.27,6,1,0.14,0,0,0,,25.0,4,,1,6,1,3,7,0
3,5,2,2,1,0,,8,Vijay Kumar,66.66,768,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",6,6,0.75,1,,0.12,0,3,0,,8,"Pro Kabaddi League Season 5, 2017",33.33,0,3,0.37,0,0,2,,41.66,12,,5,1,5,9,1,0
2,1,0,1,0,0,,4,Vijay Kumar,100.0,768,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",3,3,0.75,0,,0.5,2,2,0,,26,"Pro Kabaddi League Season 6, 2018",100.0,1,1,0.25,0,0,0,,9.09,11,,1,2,1,10,0,0
3,5,1,4,0,0,,9,Vijay Kumar,100.0,768,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",5,5,0.55,0,,0.0,0,4,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,4,0.44,0,0,1,,31.25,16,,5,0,5,12,0,0
10,57,5,1,2,3,,22,Mahender Singh,100.0,769,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",58,58,2.63,1,,0.04,0,2,0,,8,"Pro Kabaddi League Season 5, 2017",50.0,1,52,2.36,0,0,5,,50.44,113,,57,1,57,61,0,0
6,63,1,8,5,6,,24,Mahender Singh,80.0,769,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",63,63,2.62,0,,0.0,0,10,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,62,2.58,0,0,1,,51.63,122,,63,0,63,60,2,0
7,46,7,7,1,3,,15,Mahender Singh,100.0,769,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",46,46,3.06,0,,0.0,0,7,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,39,2.6,0,0,7,,52.87,87,,46,0,46,48,0,0
6,2,0,17,0,0,,6,More GB,66.66,772,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",16,16,2.66,4,,2.33,10,45,0,,8,"Pro Kabaddi League Season 5, 2017",31.11,13,2,0.33,0,0,0,,66.66,3,,2,14,2,1,15,0
13,12,2,63,0,0,,22,More GB,71.51,772,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",91,91,4.13,34,,3.59,45,172,0,,26,"Pro Kabaddi League Season 6, 2018",45.93,60,10,0.45,2,1,2,,57.14,21,,12,79,12,11,49,0
9,20,1,67,0,0,,16,More GB,75.0,772,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",60,60,3.75,13,,2.5,27,132,0,,49,"Pro Kabaddi League Season 7, 2019",30.3,32,19,1.18,0,0,1,,60.6,33,,20,40,20,14,33,0
5,42,5,0,0,2,,25,Narender,0.0,778,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",42,42,1.68,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,37,1.48,0,0,5,,35.29,119,,42,0,42,82,0,0
0,0,0,0,0,0,,3,Narender,0.0,778,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,7,,0,0,0,7,0,0
2,16,0,0,0,0,,19,Viraj Vishnu Landge,0.0,784,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",16,16,0.84,0,,0.0,0,0,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,16,0.84,0,0,0,,30.76,52,,16,0,16,36,0,0
2,6,0,0,1,0,,7,Viraj Vishnu Landge,0.0,784,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",6,6,0.85,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,6,0.85,0,0,0,,20.68,29,,6,0,6,23,0,0
3,7,0,0,1,0,,8,Viraj Vishnu Landge,0.0,784,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",7,7,0.87,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,7,0.87,0,0,0,,22.58,31,,7,0,7,24,0,0
14,20,1,71,1,0,,21,Nitin Rawal,81.08,791,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",85,85,4.04,10,,3.09,55,148,0,,8,"Pro Kabaddi League Season 5, 2017",43.91,49,19,0.9,2,4,1,,38.46,52,,20,65,20,33,28,0
11,6,1,26,3,0,,9,Nitin Rawal,78.94,791,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",31,31,3.44,5,,2.77,20,57,0,,26,"Pro Kabaddi League Season 6, 2018",43.85,19,5,0.55,0,1,1,,54.54,11,,6,25,6,6,12,0
8,19,4,49,1,1,,14,Nitin Rawal,75.0,791,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",51,51,3.64,13,,2.28,19,96,0,,49,"Pro Kabaddi League Season 7, 2019",33.33,23,15,1.07,0,1,4,,61.29,31,,19,32,19,16,24,0
2,2,1,0,0,0,,6,Amit Kharb,0.0,793,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",2,2,0.33,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,1,0.16,0,0,1,,25.0,8,,2,0,2,7,0,0
0,0,0,0,0,0,,3,Amit Kharb,0.0,793,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,3,,0,0,0,3,0,0
0,0,0,0,0,0,0.0,0,Amit Kharb,0.0,793,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,8,"Pro Kabaddi League Season 5, 2017",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,,4,Amit Sheoran,0.0,794,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,0,0.0,0,0,0,,0.0,6,,0,0,0,6,0,0
5,38,2,0,1,2,,15,Amit Sheoran,0.0,794,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",38,38,2.53,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,36,2.4,0,0,2,,53.52,71,,38,0,38,35,0,0
5,34,3,0,1,2,,17,Amit Sheoran,0.0,794,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",34,34,2.0,0,,0.0,0,1,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,31,1.82,0,0,3,,47.22,72,,34,0,34,41,1,0
6,30,1,46,0,1,,19,Monu,79.22,795,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",49,49,2.57,2,,1.0,17,77,0,,8,"Pro Kabaddi League Season 5, 2017",24.67,15,29,1.52,0,1,1,,55.55,54,,30,19,30,25,16,0
